Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"45782","1","2019-02-17 13:41:11","1","19","<lstm>","0",""
"45785","1","2019-02-19 00:44:44","3","234","<machine-learning><deep-learning><training><noise>","0",""
"45793","1","2019-02-19 06:10:09","2","91","<cnn><image-recognition><kernel>","2","0"
"45797","1","2019-02-19 07:45:48","1","72","<python><nlp>","1",""
"45799","1","2019-02-19 08:55:23","2","7822","<python><pandas>","2",""
"45803","1","2019-02-19 10:08:50","0","5500","<lstm>","2",""
"45805","1","2019-02-19 11:28:45","2","2391","<neural-network><convolutional-neural-network>","1",""
"45807","1","2019-02-19 12:08:37","2","106","<python><time-series><machine-learning-model><forecast><forecasting>","1",""
"45809","1","2019-02-19 12:15:33","1","43","<machine-learning><forecast><forecasting>","0",""
"45810","1","2019-02-19 12:48:19","9","4423","<python><scikit-learn><cross-validation><gridsearchcv>","1",""
"45813","1","2019-02-19 13:20:00","1","1786","<machine-learning><outlier><boosting>","1",""
"45815","1","2019-02-19 13:38:12","0","142","<machine-learning><cnn><matrix>","1",""
"45821","1","2019-02-19 15:26:12","2","317","<data-mining><pandas><svm><numpy>","2",""
"45822","1","2019-02-19 15:28:47","0","1684","<lstm><supervised-learning>","1",""
"45827","1","2019-02-19 16:28:15","2","3898","<finance>","2",""
"45831","1","2019-02-19 17:43:28","1","969","<python><scikit-learn><logistic-regression>","3",""
"45833","1","2019-02-19 19:34:19","6","14316","<python><keras><cnn><image-classification>","1",""
"45834","1","2019-02-19 20:01:13","1","132","<machine-learning><time-series><statistics><lstm><forecasting>","0",""
"45836","1","2019-02-19 21:06:12","1","425","<machine-learning><deep-learning><text-mining><ocr>","1",""
"45837","1","2019-02-19 16:33:09","1","1287","<deep-learning><lstm><xgboost>","1",""
"45839","1","2019-02-19 22:09:02","1","288","<python><data-mining><k-means>","1",""
"45846","1","2019-02-20 03:19:07","1","59","<machine-learning><data><accuracy>","1",""
"45849","1","2019-02-20 04:31:49","1","157","<machine-learning><dataset><training>","2",""
"45850","1","2019-02-20 04:47:51","1","256","<dataset>","1",""
"45854","1","2019-02-20 06:19:42","8","10304","<python><text-mining>","2",""
"45856","1","2019-02-20 06:30:01","5","2389","<machine-learning><python><nlp><nltk><regex>","3",""
"45858","1","2019-02-20 07:50:29","0","191","<machine-learning><tensorflow><opencv>","1",""
"45860","1","2019-02-20 08:31:47","3","3816","<machine-learning><classification><cross-validation><pca><smote>","1",""
"45862","1","2019-02-20 08:56:10","1","336","<machine-learning><machine-learning-model><convolution><image-size><image>","1",""
"45863","1","2019-02-20 09:33:29","2","61","<deep-learning><cnn><rnn><ocr>","1",""
"45864","1","2019-02-20 10:07:10","3","3211","<keras><loss-function>","3",""
"45865","1","2019-02-20 10:39:04","1","82","<predictive-modeling><regression><statistics>","1",""
"45867","1","2019-02-20 10:44:55","2","2287","<python><keras><time-series><lstm><rnn>","1",""
"45872","1","2019-02-20 11:37:58","5","420","<machine-learning><text-mining><feature-extraction><word-embeddings>","3",""
"45873","1","2019-02-20 12:12:54","0","115","<python><scikit-learn><predictive-modeling><prediction><machine-learning-model>","1",""
"45874","1","2019-02-20 12:18:28","0","99","<python><deep-learning><keras><tensorflow><nlp>","1",""
"45875","1","2019-02-20 12:29:20","2","815","<keras>","1",""
"45879","1","2019-02-20 13:08:36","3","983","<seaborn>","0",""
"45881","1","2019-02-20 13:57:35","2","3247","<cross-validation><encoding>","2",""
"45882","1","2019-02-20 14:15:55","4","3028","<time-series><lstm><scalability>","1",""
"45883","1","2019-02-20 14:21:43","1","82","<training><named-entity-recognition><labels>","1",""
"45885","1","2019-02-20 14:34:56","1","107","<machine-learning><multiclass-classification><nltk>","0",""
"45889","1","2019-02-20 14:54:14","1","987","<deep-learning><tensorflow><cnn><object-detection>","1",""
"45893","1","2019-02-20 15:31:25","3","2932","<keras><tensorflow>","1",""
"45897","1","2019-02-20 15:50:30","2","312","<python><neural-network><keras><tensorflow><regression>","0",""
"45900","1","2019-02-20 16:38:05","22","49041","<python><scikit-learn><data-cleaning><normalization>","3",""
"45902","1","2019-02-20 17:06:28","2","876","<r><time-series><forecast><data-analysis>","2",""
"45903","1","2019-02-20 17:14:14","2","224","<r><data-cleaning><outlier>","1",""
"45904","1","2019-02-20 17:49:30","4","1034","<cnn><convolutional-neural-network><performance><gpu>","1",""
"45906","1","2019-02-20 18:01:18","1","52","<neural-network><normalization>","0",""
"45907","1","2019-02-20 18:08:59","5","101","<neural-network><deep-learning><keras><data-cleaning>","1",""
"45914","1","2019-02-20 20:20:35","8","6772","<classification><scikit-learn><clustering><unsupervised-learning><gaussian>","1",""
"45915","1","2019-02-20 21:09:20","3","323","<svm><cross-validation><training><unsupervised-learning><matlab>","1",""
"45916","1","2019-02-20 21:13:45","22","47663","<python><dataset><preprocessing><pytorch>","2",""
"45919","1","2019-02-20 22:29:12","3","102","<machine-learning><deep-learning><convolution>","1",""
"45922","1","2019-02-20 23:02:27","2","182","<machine-learning><classification><data-mining><pca><dimensionality-reduction>","4",""
"45923","1","2019-02-21 00:16:14","3","261","<churn>","1",""
"45924","1","2019-02-21 00:28:36","4","1078","<machine-learning><statistics>","1",""
"45930","1","2019-02-21 01:33:15","2","43","<python><data-mining><predictive-modeling><feature-extraction>","0",""
"45933","1","2019-02-21 02:41:10","4","1184","<neural-network><keras><tensorflow>","1",""
"45936","1","2019-02-21 05:02:02","2","74","<deep-learning><cross-validation><training><loss-function>","0",""
"45937","1","2019-02-21 06:08:40","3","1548","<python><pandas><numpy><dataframe><data-wrangling>","2",""
"45940","1","2019-02-21 10:18:13","2","3916","<python><csv>","1",""
"45941","1","2019-02-21 10:25:07","2","492","<keras><nlp><word-embeddings><attention-mechanism>","0",""
"45942","1","2019-02-21 10:25:29","2","2038","<neural-network><convolution>","2","0"
"45943","1","2019-02-21 10:36:20","3","55","<pandas><bigdata><databases><sql>","1",""
"45944","1","2019-02-21 10:38:13","3","714","<jupyter><google><cloud>","1",""
"45947","1","2019-02-21 11:26:58","2","192","<machine-learning><python><neural-network><classification><r>","3",""
"45950","1","2019-02-21 12:26:55","2","348","<python><neural-network><deep-learning><reinforcement-learning><policy-gradients>","1",""
"45954","1","2019-02-21 13:58:59","2","9244","<python><deep-learning><keras><regression><matplotlib>","2",""
"45957","1","2019-02-21 14:17:38","1","73","<machine-learning><neural-network><predictive-modeling>","1",""
"45959","1","2019-02-21 14:29:08","1","43","<reinforcement-learning><online-learning>","0",""
"45960","1","2019-02-21 14:38:33","3","3071","<computer-vision><3d-reconstruction>","2",""
"45963","1","2019-02-21 14:51:23","4","1530","<classification><regression><algorithms>","0",""
"45964","1","2019-02-21 15:09:01","3","885","<machine-learning>","2",""
"45965","1","2019-02-21 15:24:11","1","75","<machine-learning><python><neural-network>","0",""
"45968","1","2019-02-21 16:03:39","1","41","<dataset><cnn>","1",""
"45969","1","2019-02-21 16:25:05","1","52","<machine-learning><deep-learning><keras><autoencoder>","1","0"
"45970","1","2019-02-21 16:43:29","1","662","<machine-learning><r><random-forest><predictor-importance>","1",""
"45971","1","2019-02-21 16:51:53","1","2525","<python><neural-network><keras><nlp>","0",""
"45974","1","2019-02-21 18:39:20","8","12815","<classification><model-evaluations><binary>","1",""
"45982","1","2019-02-21 21:13:13","3","817","<python><deep-learning><keras><lstm><rnn>","1",""
"45983","1","2019-02-21 21:23:39","2","415","<machine-learning><classification><scikit-learn><metric><score>","0",""
"45988","1","2019-02-22 00:23:42","2","246","<machine-learning><classification><metric>","1",""
"45989","1","2019-02-22 01:44:51","2","1067","<scikit-learn><machine-learning-model>","2",""
"45991","1","2019-02-22 03:50:34","0","24","<deep-learning><keras><convolution>","1",""
"45996","1","2019-02-22 06:42:07","1","59","<feature-engineering><anomaly-detection>","0",""
"45997","1","2019-02-22 06:44:36","0","1533","<machine-learning><python><pandas><categorical-data>","1",""
"45999","1","2019-02-22 07:37:11","1","948","<machine-learning><python><deep-learning><recommender-system>","2",""
"46000","1","2019-02-22 07:45:12","2","1201","<python><time-series><csv>","1",""
"46001","1","2019-02-22 07:45:24","1","59","<nlp><named-entity-recognition><chatbot>","1",""
"46002","1","2019-02-22 07:53:48","4","3767","<machine-learning><data-cleaning><categorical-data>","3",""
"46003","1","2019-02-22 08:12:46","1","1137","<machine-learning><r><data-science-model>","1",""
"46006","1","2019-02-22 09:14:02","1","3707","<lstm><multilabel-classification><rnn>","2",""
"46012","1","2019-02-22 10:25:59","2","429","<machine-learning><rnn><preprocessing><aws>","1",""
"46014","1","2019-02-22 10:33:08","1","2236","<neural-network><deep-learning><keras><unsupervised-learning><autoencoder>","1",""
"46017","1","2019-02-22 11:39:36","1","1134","<deep-learning><tensorflow><cnn>","1",""
"46019","1","2019-02-22 12:04:47","3","35616","<python><scikit-learn><regression><confusion-matrix>","1",""
"46020","1","2019-02-22 12:20:21","1","17","<probability><distribution><bayesian-networks>","0",""
"46022","1","2019-02-22 12:54:59","0","23","<python><optimization><data-science-model>","1",""
"46023","1","2019-02-22 13:13:20","2","616","<lstm><prediction>","1",""
"46027","1","2019-02-22 13:47:18","1","2343","<r><dataset><clustering><k-means><rstudio>","1",""
"46031","1","2019-02-22 14:07:23","0","366","<anomaly-detection><outlier>","2",""
"46036","1","2019-02-22 14:54:16","1","32","<classification><feature-selection>","1",""
"46038","1","2019-02-22 15:05:19","3","150","<career><excel>","2",""
"46039","1","2019-02-22 15:07:03","4","282","<anomaly>","2",""
"46040","1","2019-02-22 15:12:47","1","64","<feature-selection><feature-extraction>","0",""
"46044","1","2019-02-22 16:25:37","2","713","<machine-learning><classification>","1",""
"46047","1","2019-02-22 16:47:44","1","2631","<machine-learning><deep-learning><keras><tensorflow><machine-learning-model>","0",""
"46049","1","2019-02-22 17:17:48","1","2561","<deep-learning><dataset><image-classification><convolution><accuracy>","1",""
"46050","1","2019-02-22 17:32:52","5","49894","<r><time-series><forecast><data-analysis>","5",""
"46051","1","2019-02-22 17:39:06","7","2783","<keras><tensorflow><pipelines>","0",""
"46052","1","2019-02-22 17:53:38","2","1236","<scikit-learn><logistic-regression><accuracy><classifier>","3",""
"46053","1","2019-02-22 18:05:34","1","201","<cnn><image-classification><preprocessing><image-recognition>","0",""
"46054","1","2019-02-22 18:16:54","1","147","<machine-learning><r><linear-regression><categorical-data>","1",""
"46056","1","2019-02-22 18:43:25","4","3298","<machine-learning><reinforcement-learning>","1",""
"46058","1","2019-02-22 19:18:51","1","59","<machine-learning><data-mining><rnn>","0",""
"46059","1","2019-02-22 19:45:53","3","2306","<python><scikit-learn><regression><linear-regression>","1",""
"46066","1","2019-02-22 20:32:16","1","123","<classification><regression><pytorch><outlier>","0",""
"46070","1","2019-02-22 21:56:02","2","96","<neural-network><keras><scikit-learn><tensorflow><model-selection>","1",""
"46071","1","2019-02-22 22:05:04","1","18","<deep-learning><image-classification>","0",""
"46072","1","2019-02-22 23:00:12","1","68","<regression><counts>","0",""
"46076","1","2019-02-23 05:43:06","3","1392","<machine-learning><classification><cross-validation><confusion-matrix><smote>","1",""
"46077","1","2019-02-23 05:50:59","2","321","<python><pandas>","1",""
"46078","1","2019-02-23 05:59:32","1","134","<machine-learning>","0",""
"46079","1","2019-02-23 06:30:46","1","17","<python><numpy><numerical>","0",""
"46087","1","2019-02-23 09:00:25","1","37","<machine-learning><dataset>","1",""
"46090","1","2019-02-23 09:16:20","2","109","<python><tensorflow><loss-function><policy-gradients>","0",""
"46092","1","2019-02-23 10:31:08","4","11065","<machine-learning><python><scikit-learn><clustering><dbscan>","2",""
"46093","1","2019-02-23 13:23:21","1","1180","<neural-network><keras><regression><predictive-modeling>","1",""
"46097","1","2019-02-23 14:54:42","1","199","<lstm><mini-batch-gradient-descent><reshape>","1",""
"46098","1","2019-02-23 14:56:32","2","308","<machine-learning><deep-learning><nlp><cnn><convolution>","0",""
"46102","1","2019-02-23 17:42:24","4","5100","<jupyter><anaconda>","3",""
"46103","1","2019-02-23 17:57:41","0","205","<visualization><data><pca><dimensionality-reduction>","1",""
"46104","1","2019-02-23 18:30:02","2","202","<career>","1",""
"46105","1","2019-02-23 19:02:25","1","59","<predictive-modeling>","0",""
"46106","1","2019-02-23 19:55:38","2","11387","<machine-learning><clustering><k-means><dbscan>","2","0"
"46108","1","2019-02-23 22:11:53","1","32","<python><time-series><supervised-learning><gradient-descent>","0",""
"46110","1","2019-02-24 00:09:56","1","56","<neural-network><javascript>","1",""
"46111","1","2019-02-24 00:21:01","1","4364","<python><pandas>","3",""
"46114","1","2019-02-24 01:20:20","1","113","<machine-learning>","1",""
"46117","1","2019-02-24 02:50:27","14","70241","<seaborn>","4",""
"46120","1","2019-02-24 03:35:16","2","596","<machine-learning><boosting>","1",""
"46124","1","2019-02-24 07:27:47","21","24903","<keras><prediction><backpropagation><cost-function><methods>","1",""
"46125","1","2019-02-24 07:31:12","1","469","<machine-learning><deep-learning><neural-network><keras><convolutional-neural-network>","0",""
"46128","1","2019-02-24 08:58:39","2","6364","<python><scikit-learn><similarity><graphs><numpy>","2",""
"46132","1","2019-02-24 09:40:40","0","5609","<regression><seaborn>","2","0"
"46135","1","2019-02-24 11:29:39","1","1407","<bayesian-networks><probabilistic-programming>","0",""
"46140","1","2019-02-24 14:07:59","2","700","<lstm><feature-scaling>","1",""
"46141","1","2019-02-24 14:28:34","2","105","<career>","1",""
"46145","1","2019-02-24 16:04:01","0","105","<python><clustering><k-means>","4",""
"46147","1","2019-02-24 16:26:45","2","204","<machine-learning><python><deep-learning><recommender-system>","4",""
"46149","1","2019-02-24 16:48:56","1","29445","<dataframe>","2",""
"46157","1","2019-02-24 18:40:47","0","1517","<r><k-means><categorical-data><excel>","1",""
"46159","1","2019-02-24 20:14:24","1","134","<neural-network><backpropagation><javascript>","1",""
"46164","1","2019-02-23 16:58:05","2","2832","<deep-learning><computer-vision><object-recognition>","1",""
"46168","1","2019-02-25 00:00:10","1","1243","<deep-learning>","1",""
"46170","1","2019-02-25 00:20:02","1","37","<neural-network><regression>","1",""
"46171","1","2019-02-25 02:24:10","0","366","<deep-learning><nlp><attention-mechanism><transformer>","1",""
"46172","1","2019-02-25 02:28:39","0","137","<regression><xgboost><boosting>","2",""
"46173","1","2019-02-25 05:00:29","6","19459","<deep-learning><gpu>","1",""
"46179","1","2019-02-25 07:10:34","2","488","<machine-learning><decision-trees>","1",""
"46180","1","2019-02-25 07:54:56","6","5048","<machine-learning><cnn><computer-vision>","1",""
"46182","1","2019-02-25 08:36:39","2","6694","<keras><tensorflow>","1",""
"46183","1","2019-02-25 09:20:05","4","563","<python><pandas>","2",""
"46187","1","2019-02-25 10:41:10","2","110","<python><pandas>","1",""
"46188","1","2019-02-25 10:47:42","1","250","<machine-learning><multiclass-classification><multilabel-classification><labels>","0",""
